Descriptor ID,Fitness,Model,R2,Q2,R2Pred_Validation,R2Pred_Test
"[4L, 104L, 106L, 129L, 132L, 167L, 170L, 208L, 237L, 242L, 246L, 275L, 289L, 303L, 312L, 361L, 367L]",0.76,DE,0.98,0.69,-2.02,-20
"[4L, 129L, 237L, 289L, 303L, 361L]",0.77,DE,0.51,-0.08,0.15,0.16
"[18L, 110L, 131L, 149L, 151L, 183L, 184L, 185L, 201L, 278L, 319L, 325L, 365L, 384L]",0.77,DE,0.66,-0.08,0.14,0.17
"[11L, 43L, 85L, 100L, 106L, 157L, 167L, 182L, 208L, 209L, 242L, 275L, 309L, 312L, 316L, 342L, 343L]",0.78,DE,0.97,0.05,-0.27,-10.26
"[16L, 26L, 35L, 83L, 108L, 115L, 136L, 140L, 205L, 262L, 275L]",0.78,DE,0.9,0.55,-1.69,-2.37
"[131L, 149L, 171L, 176L, 183L, 198L, 201L, 205L, 252L, 277L, 278L, 308L, 324L, 325L, 365L]",0.79,DE,0.71,-0.17,0.29,-3.96
"[13L, 21L, 34L, 47L, 53L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 211L, 214L, 232L, 275L, 308L, 310L, 354L, 366L, 367L, 371L, 378L, 381L]",0.79,DE,0.89,0.26,-0.9,-3.05
"[49L, 61L, 66L, 153L, 196L, 223L, 230L, 298L, 338L, 351L]",0.8,DE,0.76,0.19,-0.78,-0.49
"[13L, 47L, 53L, 378L]",0.8,DE,0.62,0.3,-1.09,-1.68
"[0L, 16L, 24L, 26L, 35L, 115L, 140L, 205L, 262L, 282L, 309L, 383L]",0.8,DE,0.64,0.28,-1.04,-2.37
"[44L, 81L, 151L, 171L, 185L, 218L, 252L, 324L, 384L]",0.8,DE,0.67,-0.19,0.31,-0.34
"[13L, 16L, 28L, 35L, 47L, 53L, 109L, 115L, 202L, 264L, 283L, 313L, 351L, 378L]",0.8,DE,0.62,-0.24,0.46,-0.81
"[31L, 219L, 229L, 272L, 322L, 359L]",0.81,DE,0.54,-0.1,0.01,-0.3
"[0L, 12L, 24L, 44L, 73L, 81L, 177L, 218L, 282L, 300L, 309L, 315L, 383L]",0.81,DE,0.83,0.2,-0.84,-9.01
"[16L, 35L, 104L, 115L, 132L, 151L, 170L, 185L, 201L, 246L, 367L, 384L]",0.81,DE,0.75,-0.05,-0.13,-0.31
"[12L, 73L, 177L, 300L, 315L]",0.85,DE,0.26,-0.26,0.27,-0.39
"[9L, 105L, 157L, 315L, 316L, 339L, 363L]",0.85,DE,0.53,-0.18,0.04,0
"[0L, 24L, 282L, 309L, 383L]",0.85,DE,0.42,0.03,-0.59,-1.13
"[21L, 34L, 58L, 63L, 137L, 186L, 204L, 214L, 216L, 232L, 264L, 270L, 279L, 308L, 310L, 323L, 339L, 354L, 366L, 369L]",0.85,DE,0.97,-0.25,0.23,-4.22
"[21L, 34L, 63L, 137L, 176L, 186L, 198L, 205L, 206L, 214L, 232L, 266L, 277L, 285L, 308L, 310L, 354L, 366L]",0.86,DE,0.99,-0.45,0.76,-1.22
"[10L, 210L, 263L, 274L, 318L, 335L]",0.88,DE,0.59,0.19,-1.18,-1.37
"[44L, 81L, 218L]",0.89,DE,0.2,-0.21,-0.1,-0.31
"[26L, 39L, 43L, 63L, 85L, 100L, 148L, 172L, 182L, 202L, 204L, 251L, 342L]",0.89,DE,0.79,-0.48,0.68,0.62
"[37L, 69L, 130L, 154L, 213L, 245L, 272L, 350L]",0.92,DE,0.62,-0.36,0.19,-0.49
"[16L, 35L, 115L]",0.94,DE,0.06,-0.36,0.07,0.08
"[18L, 110L, 184L, 319L]",0.94,DE,0.4,0.13,-1.32,-2.09
"[141L, 170L, 180L]",0.94,DE,0.1,-0.26,-0.19,-0.08
"[27L, 43L, 85L, 100L, 176L, 182L, 197L, 198L, 205L, 266L, 277L, 308L, 342L]",0.95,DE,0.89,0.02,-1.03,-1.79
"[26L, 35L, 98L, 140L, 176L, 190L, 205L, 216L, 262L, 277L, 308L, 323L]",0.95,DE,0.81,0.02,-1.06,-3.72
"[16L, 17L, 52L, 56L, 62L, 88L, 141L, 155L, 170L, 180L, 213L, 230L, 281L, 283L, 290L]",0.97,DE,0.88,-0.32,-0.16,-0.68
"[206L, 266L, 285L]",0.98,DE,0.39,0.09,-1.39,-1.33
"[16L, 35L, 92L, 95L, 100L, 115L, 141L, 170L, 180L, 278L, 280L, 327L, 347L]",0.98,DE,0.81,-0.68,0.8,-0.23
"[17L, 72L, 120L, 191L, 215L, 248L, 305L, 341L]",1,DE,0.26,-0.42,-0.03,0.32
"[21L, 27L, 34L, 63L, 74L, 121L, 136L, 137L, 158L, 186L, 197L, 211L, 214L, 232L, 266L, 275L, 308L, 310L, 354L, 366L, 367L, 371L, 381L]",1,DE,0.98,-0.35,-0.27,-2.33
"[83L, 108L, 136L, 275L]",1.02,DE,0.32,-0.12,-0.99,-0.57
"[12L, 73L, 104L, 132L, 170L, 171L, 177L, 201L, 246L, 252L, 300L, 315L, 324L, 367L]",1.02,DE,0.82,-0.02,-1.28,-2.58
"[131L, 149L, 183L, 278L, 325L, 365L]",1.05,DE,0.22,-0.55,0.05,0.11
"[83L, 98L, 106L, 108L, 136L, 167L, 190L, 198L, 208L, 216L, 242L, 275L, 312L, 323L]",1.07,DE,0.8,-0.52,-0.11,-2.19
"[106L, 167L, 208L, 242L, 275L, 312L]",1.08,DE,0.64,0.28,-2.46,-3.7
"[39L, 63L, 104L, 132L, 151L, 170L, 172L, 185L, 201L, 246L, 251L, 367L, 384L]",1.09,DE,0.71,-0.27,-0.91,-0.37
"[27L, 98L, 176L, 190L, 197L, 205L, 216L, 266L, 277L, 308L, 323L]",1.1,DE,0.79,0.19,-2.27,-5.79
"[10L, 44L, 81L, 206L, 210L, 218L, 263L, 266L, 274L, 285L, 318L, 335L]",1.11,DE,0.6,-0.41,-0.64,-0.19
"[16L, 17L, 35L, 43L, 52L, 85L, 100L, 115L, 155L, 182L, 283L, 342L]",1.11,DE,0.85,-0.42,-0.61,-0.7
"[35L, 106L, 140L, 148L, 167L, 202L, 204L, 205L, 208L, 242L, 262L, 275L, 312L]",1.11,DE,0.79,-0.08,-1.59,-7.95
"[74L, 121L, 136L, 158L, 211L, 275L, 367L, 371L, 381L]",1.15,DE,0.61,-0.31,-1.11,-1
"[16L, 35L, 39L, 63L, 98L, 115L, 172L, 190L, 198L, 216L, 251L, 323L]",1.15,DE,0.79,-0.67,-0.1,-0.39
"[16L, 17L, 27L, 52L, 151L, 155L, 185L, 197L, 201L, 266L, 283L, 384L]",1.16,DE,0.83,-0.55,-0.5,-0.71
"[7L, 18L, 49L, 61L, 66L, 92L, 110L, 139L, 153L, 181L, 184L, 196L, 223L, 230L, 252L, 298L, 319L, 338L, 340L, 351L]",1.16,DE,0.94,0.5,-3.5,-12.08
"[56L, 65L, 71L, 119L, 179L, 227L]",1.17,DE,0.43,-0.13,-1.75,-1.21
"[13L, 16L, 27L, 47L, 53L, 129L, 142L, 160L, 196L, 197L, 266L, 297L, 378L]",1.18,DE,0.63,-0.22,-1.55,-6.39
"[26L, 38L, 141L, 148L, 170L, 176L, 180L, 184L, 202L, 204L, 206L, 220L, 241L, 288L, 316L]",1.23,DE,0.9,-0.47,-1.08,-10.08
"[13L, 47L, 53L, 131L, 149L, 176L, 183L, 198L, 205L, 277L, 278L, 308L, 325L, 365L, 378L]",1.25,DE,0.86,-0.38,-1.41,0.26
"[56L, 62L, 88L, 213L, 230L, 281L, 290L]",1.3,DE,0.49,-0.93,-0.11,-6.72
"[0L, 92L, 110L, 117L, 159L, 203L, 235L, 246L, 293L]",1.32,DE,0.55,-0.4,-1.76,-2.62
"[35L, 133L, 141L, 214L, 328L, 373L, 379L]",1.35,DE,-0.28,-1.13,0.19,-0.66
"[16L, 17L, 52L, 83L, 108L, 136L, 141L, 155L, 170L, 180L, 275L, 283L]",1.37,DE,0.86,-0.45,-1.85,-0.77
"[13L, 47L, 53L, 106L, 167L, 206L, 208L, 242L, 266L, 275L, 285L, 312L, 378L]",1.4,DE,0.67,-0.54,-1.73,-4.11
"[16L, 17L, 52L, 74L, 83L, 108L, 121L, 136L, 155L, 158L, 211L, 275L, 283L, 367L, 371L, 381L]",1.41,DE,0.88,-0.47,-2,-5.11
"[44L, 81L, 98L, 104L, 132L, 170L, 190L, 198L, 216L, 218L, 246L, 323L, 367L]",1.43,DE,0.64,-0.64,-1.61,-4.11
"[16L, 17L, 52L, 155L, 283L]",1.44,DE,0.75,0.51,-4.94,-6.39
"[16L, 17L, 52L, 56L, 62L, 83L, 88L, 108L, 136L, 155L, 213L, 230L, 275L, 281L, 283L, 290L]",1.44,DE,0.7,-1.29,0.21,0.08
"[39L, 63L, 172L, 251L]",1.45,DE,0.28,-1.28,0.12,0.04
"[58L, 264L, 270L, 323L, 339L]",1.45,DE,0.36,-1.19,-0.15,-0.06
"[83L, 92L, 95L, 100L, 108L, 136L, 141L, 170L, 180L, 275L, 278L, 280L, 327L, 347L]",1.47,DE,0.84,-0.91,-1.06,-2.67
"[27L, 197L, 266L]",1.5,DE,0.2,-1.38,0.15,0.32
"[28L, 109L, 202L, 264L, 283L, 313L, 351L]",1.54,DE,0.62,-0.16,-3.51,-4.44
"[26L, 35L, 140L, 205L, 262L]",1.57,DE,0.43,-1.57,0.37,0.44
"[16L, 129L, 142L, 160L, 196L, 297L]",1.64,DE,0.27,-1.29,-0.83,-5.2
"[7L, 13L, 39L, 47L, 53L, 63L, 92L, 139L, 172L, 181L, 251L, 252L, 340L, 378L]",1.67,DE,0.93,-0.43,-3.41,-5.78
"[22L, 55L, 71L, 76L, 116L, 208L]",1.68,DE,-0.14,-0.52,-3.25,-4.8
"[98L, 109L, 132L, 161L, 210L, 244L, 252L, 313L, 325L, 366L, 367L, 384L]",1.78,DE,0.92,0.51,-6.69,-13.5
"[11L, 157L, 209L, 309L, 316L, 343L]",1.79,DE,0.12,-0.64,-3.45,-8.36
"[117L, 215L, 307L, 362L]",2.13,DE,0.5,0.2,-7.56,-19.57
"[18L, 98L, 109L, 110L, 132L, 151L, 161L, 184L, 185L, 201L, 210L, 244L, 252L, 313L, 319L, 325L, 366L, 367L, 384L]",2.32,DE,0.94,-1.77,-2.92,-2.55
"[0L, 12L, 22L, 24L, 55L, 71L, 73L, 76L, 116L, 177L, 208L, 282L, 300L, 309L, 315L, 383L]",2.36,DE,-0.83,-2.2,-1.9,-4.38
"[171L, 201L, 252L, 324L]",2.66,DE,0.25,-3.21,-0.53,-1.06
"[0L, 27L, 31L, 92L, 110L, 117L, 159L, 197L, 203L, 219L, 229L, 235L, 246L, 266L, 272L, 293L, 322L, 359L]",2.85,DE,0.97,-2.21,-4.37,-8.86
"[38L, 176L, 184L, 206L, 220L, 241L, 288L, 316L]",3.32,DE,0.02,-1.19,-9.67,-19.34
"[13L, 22L, 47L, 53L, 84L, 150L, 168L, 176L, 198L, 205L, 207L, 266L, 277L, 278L, 308L, 323L, 378L]",5.19,DE,0.12,-7.6,-0.89,-1.14
"[67L, 84L, 87L, 91L, 143L, 145L, 305L, 353L]",5.65,DE,0.69,-8.68,-0.16,0.04
"[49L, 61L, 66L, 98L, 151L, 153L, 185L, 190L, 196L, 198L, 201L, 216L, 223L, 230L, 298L, 323L, 338L, 351L, 384L]",6.27,DE,0.71,-2.82,-20.07,-14.84
"[22L, 84L, 150L, 168L, 207L, 266L, 277L, 278L, 323L]",7.47,DE,0.76,-12.24,0.76,0.11
